순위,키워드,최대 TF-IDF,평균 TF-IDF,편차
142,포항,0.6500626083232313,0.002999965095911032,0.6470626432273202
143,밥집,0.6478172013410893,0.003870100886985566,0.6439471004541037
144,시드,0.6426103176545258,0.0005636932611004612,0.6420466243934253
145,팝업,0.6439324129732226,0.002357109113619017,0.6415753038596036
146,모텔,0.6442793454660204,0.003049127524803582,0.6412302179412168
147,다리,0.6432343252551728,0.002378224709356972,0.6408561005458158
148,명촌,0.6410017049147855,0.0018865402758851658,0.6391151646389003
149,쇠부리,0.640878715435254,0.0020351494778335357,0.6388435659574204
150,아빠,0.6411916750321622,0.002695828005285584,0.6384958470268767
151,명품,0.6389391357188858,0.0006882862289206461,0.6382508494899651
152,하조대,0.6387816387304878,0.0005603347708162174,0.6382213039596716
153,포이,0.6384107342491103,0.0005600094160079915,0.6378507248331023
154,전망대,0.6405862567209823,0.0029140904726370257,0.6376721662483453
155,돼지국밥,0.6383815673788233,0.0010362720170096985,0.6373452953618136
156,홍어,0.6378170292229637,0.0008551052033265769,0.6369619240196371
157,미림,0.634892338413973,0.0005569231038719062,0.6343354153101011
158,지경리,0.63442857417399,0.000556516293135079,0.6338720578808549
159,지터,0.6344275387094048,0.0005565153848328113,0.633871023324572
160,빵집,0.6333804326618008,0.0009426512571003794,0.6324377814047004
161,밀양,0.6336516702192491,0.0013410232552688093,0.6323106469639802
162,홍콩,0.6331191885366063,0.000989961551391063,0.6321292269852152
163,스마트,0.632358840342483,0.0006969214078110417,0.6316619189346719
164,담집,0.6317513529615519,0.0005541678534750456,0.6311971851080769
165,파일,0.6321012192490378,0.001037958326694241,0.6310632609223435
166,필리핀,0.6312507669461607,0.0006777051332436372,0.6305730618129171
167,숙소,0.6468589008848352,0.016456221660669755,0.6304026792241655
168,베스트,0.6321300982468896,0.001867774878990042,0.6302623233678996
169,간월,0.6314826072993799,0.0025849318127841294,0.6288976754865958
170,램스,0.6277100671505432,0.0005506228659215291,0.6271594442846217
171,톤즈,0.6277100671505432,0.0005506228659215291,0.6271594442846217
172,박달,0.6270995861511947,0.0006364164918607785,0.6264631696593339
173,수목,0.6270929647842688,0.0007152914561063793,0.6263776733281624
174,그릿,0.6294753682342479,0.003188812118547351,0.6262865561157005
175,옹기,0.6276190089904335,0.0019585779566186614,0.6256604310338149
176,토요코인,0.6267682489479633,0.0012336383860713435,0.625534610561892
177,가정,0.626413776918971,0.0011347001349023488,0.6252790767840687
178,프림,0.6243179371736713,0.0005476473133102381,0.6237702898603611
179,출장,0.6234223840233819,0.0014622247404033363,0.6219601592829785
180,언양,0.6356659098328568,0.014750523531321426,0.6209153863015353
181,카약,0.6214500538722988,0.0005451316262037708,0.6209049222460951
182,카츠,0.6215468904113663,0.001073409300517078,0.6204734811108493
183,일식,0.6205431317620466,0.0008310551331573897,0.6197120766288892
184,육회,0.6212321503752917,0.001634223693988563,0.6195979266813031
185,태화동,0.6208721668156841,0.002130581989422821,0.6187415848262613
